condition,approach,arm,gripper,tilt_deg,leg,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,select,acquire,orient,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,hock_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,cut,entry_offset_mm,exit_offset_mm,cut_angle_deg,cut_drift_deg,cut_slip_mm,success,failure,wall_s
B-ur20-jaw_geh6180-tilt30,B,ur20,jaw_geh6180,29.999999999999996,10,740.960452494745,11.20849080369745,0.4038333707553584,-24.610271103808394,success,success,success,0.8112273430605526,91.42840822636474,5.5676406521102395,22.996886325195554,1.0530674491368823,0.3700855159578067,-0.25444012113826076,0.20439679927284793,0.5948312609608793,3.8499999999995764,0,,nan,cut,6.5117033447493755,6.460426100880379,13.050114710367026,-0.03897663469697046,0.041831115057558425,False,cut angle +13.1 deg,1.8666782840155065
B-ur20-jaw_geh6180-tilt30,B,ur20,jaw_geh6180,29.999999999999996,11,677.9637845272142,10.310214757940436,0.4778003061193643,-1.6459251073559775,success,success,success,0.7658664371961617,87.26467123601213,4.651826490193134,3.6728445100840137,1.2374065812909947,-0.10094585973782509,-0.6983873771032878,-0.30617541303369705,0.6705704354059907,3.8499999999995764,0,,nan,cut,-0.6990448771697078,-0.7008298661507761,-0.3063088719399051,6.10431646683316e-08,0.006035694216331604,True,,1.6592270100372843
B-ur20-jaw_geh6180-tilt30,B,ur20,jaw_geh6180,29.999999999999996,12,655.0,9.0,0.48268194937591763,-24.456209583760256,success,success,success,0.7999205863045158,84.09697634751701,4.481791414434388,24.68860687769625,2.8245690603579425,-0.49793776493082287,0.1437006183249434,-0.676722218731375,0.610584246751827,3.861999999999575,0,,nan,cut,-0.19607464250243067,-0.1988093382426226,1.9297896915271076,5.906896893310974e-08,0.00640981435588734,True,,1.721546003012918
B-ur20-jaw_geh6180-tilt30,B,ur20,jaw_geh6180,29.999999999999996,13,777.7990124502887,14.04976422798892,0.5625833962730592,31.750890841805617,success,success,success,0.7219697975866454,109.51261202957245,5.34270440116047,-32.040496675375465,2.3496316031058373,-0.7420744619140807,2.0361952091636217,-0.4959091582949736,0.700187102246737,4.08799999999955,0,,nan,cut,2.003590026418145,2.0024180802791225,-0.4911021340238238,1.4714034734011231e-08,0.005956438735154595,True,,1.7529892080347054
B-ur20-jaw_geh6180-tilt30,B,ur20,jaw_geh6180,29.999999999999996,14,674.0780539077622,9.183354375620448,0.5561697157048568,9.12018670508955,success,success,success,0.7521874545220506,101.97415097049354,6.946128240825522,-7.90745252049498,1.9937107586822136,-0.3604520785383619,-0.5913358289448001,-0.294929417317609,0.6769647442846731,3.989999999999561,0,,nan,cut,-0.17757137281293467,-0.18083803408380783,3.0203203571981305,5.339381615944331e-08,0.006490659206824862,True,,1.6971208410104737
B-ur20-jaw_geh6180-tilt30,B,ur20,jaw_geh6180,29.999999999999996,15,798.7099670858473,14.576243535966583,0.5848874329224438,9.088838469686026,success,slipped,,0.7484004753537054,109.97051277184708,7.1548375785494,nan,nan,nan,nan,nan,nan,nan,0,,nan,trotter_not_over_blade,nan,nan,nan,nan,nan,False,grasp: slipped,1.8072183349868283
B-ur20-jaw_geh6180-tilt30,B,ur20,jaw_geh6180,29.999999999999996,16,745.0666802088937,11.211859465565851,0.4735195229922926,13.75976135602893,success,success,success,0.7454587192719314,104.37473551082022,6.445968127972823,-12.381110027401185,8.073431677558617,-1.617241017955829,0.5571608422632879,-1.8233547005859514,0.6812551885669462,3.8499999999995764,0,,nan,cut,1.4494042661161721,1.4474028120700644,1.4480611125022795,4.707144595253649e-09,0.0060436827008138174,True,,1.7375237859669141
B-ur20-jaw_geh6180-tilt30,B,ur20,jaw_geh6180,29.999999999999996,17,711.8835922043452,10.092179175588702,0.45915290988116475,20.203570427175766,success,success,success,0.7295936417058448,106.60533427896621,6.124687929520811,-18.89693045258959,9.016329309050679,-2.104277856930932,0.7087214256688845,-2.0923090108470452,0.6537669426722837,3.8499999999995764,0,,nan,cut,1.2593440377099974,1.1336861429350198,-0.7852361526800538,-1.0659423462550872,0.4363893457023286,True,,1.710396248032339
B-ur20-jaw_geh6180-tilt30,B,ur20,jaw_geh6180,29.999999999999996,18,708.3157658469476,12.370518856145932,0.5003708585656533,-5.822706778753045,success,success,success,0.7681465384197371,109.72852008001091,6.901053936405277,3.4273905574512398,0.7366721661959743,0.08167429062470916,-0.4979842642914012,-0.005372633230760719,0.6179266945309162,3.8499999999995764,0,,nan,cut,0.27213426859096224,0.6125660347261475,-0.10345357771111185,-0.6323494539527834,0.20558289582186967,True,,1.7027131490176544
B-ur20-jaw_geh6180-tilt30,B,ur20,jaw_geh6180,29.999999999999996,19,748.1451303704207,12.340706427625943,0.4165332031590194,-11.807740312381712,success,success,success,0.7919054632605292,88.17697956540528,6.846889108706011,8.952259129049903,1.4363829110090125,-0.1298716465551689,-0.3884086503435358,-0.40809019724444423,0.629668419379776,3.8499999999995764,0,,nan,cut,-0.41205657460124945,-0.4122249629833208,-0.40742526339953417,2.782461190869072e-08,0.005811372458315145,True,,1.6947059140074998
